name,website,address,phone,category,rating,reviews_count
Dentico Clinic,https://denticoclinic.co.uk/,"360-364 City Rd, London EC1V 2PY، United Kingdom",+447345197820,Dental clinic,5,
Dentique Specialist Centre,https://www.dentiquespecialistcentre.co.uk/,"1st Floor, 6-8 London Rd, Enfield EN2 6EB, United Kingdom",+442083600500,Dental clinic,4.8,
Dentist By The Green,https://www.dentistbythegreen.co.uk/,"25 Denmark Hill, London SE5 8RS, United Kingdom",+442080162424,,4.9,
Dentist In Lewisham | Banning Dental Group | Cosmetic Dentistry,https://banningdental.co.uk/locations/lewisham/,"47 Loampit Vale, London SE13 7FT, United Kingdom",+442081898800,Dentist,4.9,
Dentist Wandsworth,https://www.dentistwandsworth.co.uk/,"1A Freshford St, London SW18 3TG, United Kingdom",+442080509974,Dentist,5,
Dentistree Battersea,http://www.dentistreebattersea.co.uk/,"1 Ashness Rd, London SW11 6RY, United Kingdom",+442072232029,Dental clinic,4.9,
Dentistry100,http://www.dentistry100.co.uk/,"64-65 Long Ln, Barbican, London EC1A 9EJ, United Kingdom",+442076387100,Dentist,4.9,
Dentozen London,https://dentozen.co.uk/,"12 Queen Anne's Pl, Enfield EN1 2PT, United Kingdom",+442036952400,Dentist,4.8,
Deoora & Lenz Osteopaths,http://www.deooralenzosteopaths.com/,"5 Upper Wimpole St, London W1G 6BP, United Kingdom",+442074874568,Medical clinic,4.6,
Derm Design - Chelsea,https://derm-design.com/,"Ground floor Riverfront, 368 Queenstown Rd, London SW11 8NN, United Kingdom",,Dermatologist,5,
Derma Academy London,https://www.dermaacademy.uk/,"147 Merton Rd, London SW19 1ED, United Kingdom",+442086481222,Trung tâm đào tạo,5,
Derma Care London,http://dermacarelondon.co.uk/,"215 W End Ln, London NW6 1XJ, United Kingdom",+442032912516,Beauty salon,4.3,
Derma Clinic Ltd,http://www.derma-clinic.co.uk/,"Harley Street Ltd, 96 Harley St, London W1G 7HY",02076296866,Laser hair removal service,4.8,
Derma Consult Skin Specialist,http://www.dermaskinspecialist.co.uk/,"Unit 1 and 2, 16 Crucifix Ln, London SE1 3JW, United Kingdom",+442045421773,Dermatologist,5,
DERMA FILLER LTD,https://dermafillerltd.uk/,"1st floor, Ealing Cross, 85 Uxbridge Rd, London W5 5TH, United Kingdom",+447823391484,Dermatologist,5,
Derma Institute,http://www.dermainstitute.co.uk/,"18 Northfields, London SW18 1DD, United Kingdom",+442071833681,Educational institution,5,
Derma Laser & Skin Clinic - Wimbledon,http://www.dermalaserlondon.co.uk/,"158 Merton Rd, London SW19 1EG, United Kingdom",+447399752632,Dịch vụ tẩy lông bằng la-de,4.9,
Derma Mayfair,http://www.dermamayfair.com/,"70 Mortimer St, London W1W 7RY, United Kingdom",+447301277555,Medical clinic,5,
Derma Medica,https://www.dermamedica.co.uk/,"4 Cheval Pl, London SW7 1ES, United Kingdom",+441628476550,Doctor,4.9,
Derma Medical Clinics,https://dermamedicalclinics.co.uk/,"2nd Floor, Raynes Park Health Centre, 1 Lambton Rd, London SW20 0LW, United Kingdom",+442038737615,Skin care clinic,5,
Derma Revive Skin Clinic,https://dermareviveskinclinic.co.uk/,"1-3 College Hill, London EC4R 2RA, United Kingdom",+442037514946,Clinică medicală,4.8,
Derma Space Clinic,https://dermaspaceclinicltd.com/,"Avenue Cottage, Medland Cl, Wallington SM6 7BH, United Kingdom",+447821891395,Skin care clinic,4.8,
Derma Treatment London,,"22 Lisson Grove, London NW1 6TT, United Kingdom",+447554712448,Beautician,5,
Derma-Smart Aesthetics,https://www.instagram.com/derma_smart_aesthetics/,"562 B Hertford Rd, London EN3 5SU, United Kingdom",+447492050824,Skin care clinic,4.6,
Dermabeauties,http://www.dermabeauties.co.uk/,"151 Clapham High St, London SW4 7SS, United Kingdom",+447949082590,Skin care clinic,5,
Dermadoc,http://www.dermadoc.co.uk/,"54 Shepherds Bush Rd, London W6 7PH, United Kingdom",+442071831921,Skin care clinic,4.9,
DermAdvance,,"BMI Coombe Wing 7th Floor Esher Wing Kingston Hospital, Galsworthy Rd, Kingston upon Thames KT2 7QB, United Kingdom",+447462703930,Skin care clinic,,
Dermagenics Clinic,https://dermagenics.co.uk/,"21 Knightsbridge, London SW1X 7LY, United Kingdom",+447507018344,Medical clinic,5,
Dermagical Aesthetic Clinic,http://www.dermagical.com/,"234A High St, London E17 7JH, United Kingdom",+442085036233,Skin care clinic,4.2,
DermAlly Specialist Skin Clinic & Surgery (Camden) | Dermatologists Singapore,http://dermally.sg/,"1 Orchard Blvd, #05-01/02 Camden Medical Centre, Singapur 248649",+6563316988,Dermatolog,4.9,
Dermalogic Skin Hair Laser,https://www.mydermalogic.com/,"162A Finchley Rd, London NW3 5HE, United Kingdom",+447487416555,Skin care clinic,4.8,
Dermalogica at Bentalls Kingston,https://www.dermalogica.co.uk/,"Bentalls Shopping Centre, Wood St, Kingston upon Thames KT1 1TP, United Kingdom",+442085462399,Skin care clinic,5,
Dermalogica at Fenwick Brent Cross,https://www.dermalogica.co.uk/,"The Mall, Brent Cross, London NW4 3FN, United Kingdom",+442082036262,Skin care clinic,5,
Dermalogica at Harvey Nichols London,https://www.harveynichols.com/store/knightsbridge/,"109-125 Knightsbridge, London SW1X 7RJ",02072355000,Clínica dermatológica,4.8,
Dermalogica Duke of York Square,https://www.dermalogica.co.uk/pages/duke-of-york,"37, duke of york square, London SW3 4LY, United Kingdom",+442077305937,Clínica dermatológica,4.8,
Dermalogica located inside Elys,https://www.elyswimbledon.co.uk/collections/dermalogica,"16 St George's Rd, London SW19 4DP, United Kingdom",+447821658545,Clínica dermatológica,5,
Dermamina,,"114 New Cavendish St, London W1W 6XT, United Kingdom",+442070996650,Tedavi Amaçlı Kaplıca,4.9,
Dermanoir Skin Clinic,http://www.bameskincare.com/,"395 Chapter Rd, London NW2 5NG, United Kingdom",+442036330632,Dermatologist,4.1,
DermaPello,,"Church Terrace, 1, Rosebury Rd, London SW6 2NU, United Kingdom",+447731434299,Skin care clinic,5,
DermaRepair Skincare Limited,https://dermarepairskincare.co.uk/,"Capital House, 61 Amhurst Rd, London E8 1LL, United Kingdom",+447770375859,Dermatolog,5,
Dermasurge Clinic,https://www.dermasurge.co.uk/,"121 Harley St, London W1G 6AX, United Kingdom",02079354654,Dermatologist,4.8,
Dermatica,https://www.dermatica.co.uk/,"10 Devonshire Square, London EC2M 4YP, United Kingdom",+442080501208,Dermatolog,4.6,
Dermatime skin and hair clinic,https://dermatime.co.uk/,"40 Romford Rd, London E15 4BZ, United Kingdom",+442035000923,Cơ sở chăm sóc da,5,
"Dermatology & Allergy, Welbeck London",https://welbeck.com/specialist-centres/private-dermatology-clinic,"1 Welbeck St, London W1G 0AR, United Kingdom",+442080152491,Cơ sở chăm sóc da,4.9,
DERMATOLOGY LONDON,http://dermatologylondon.co.uk/,"347 - 353 Chiswick High Rd., Chiswick, London W4 4HS, United Kingdom",+447938896259,Dermatologist,,
Dermatology Skincare Centre,https://dscskinclinic.com/,"3rd Floor, 4 Harley St, London W1G 9PB, United Kingdom",02080640838,Skin care clinic,5,
Dermatology Specialist,https://www.privategpclinic.co.uk/dermatology-mole-mapping/,"Private GP Clinic, health centre, Madeira Rd, West Byfleet KT14 6DH, United Kingdom",+441932344004,Dermatologist,4.9,
Dermconsult Dermatology Clinic,http://www.dermconsult.co.uk/,"55 Harley St, London W1G 8QR, United Kingdom",+442033030138,Dermatologist,4.1,
DERMDOCUK,http://dermdocuk.com/,"DERMDOCUK, 11 Burford Rd, London E15 2ST, United Kingdom",+447748287940,Skin care clinic,4.7,
Dermis Clinics,https://www.dermisclinics.co.uk/,"150 Harley St, London W1G 7LQ, United Kingdom",+447925633207,Doktor,5,
DermRefine Skin Clinic,https://www.dermrefine.com/,"282 Earls Ct Rd, London SW5 9AS, United Kingdom",+442030867570,Skin care clinic,4.9,
Dermstetiq Clinic,https://www.dermstetiqclinic.com/,"1 Orchard Blvd, #11-09 Camden Medical Singapore, Singapur 248649",+6591057883,Cilt Bakım Kliniği,5,
Dermée®️ clinic,https://dermee.co.uk/,"91 Sydney Rd, London N10 2ND, United Kingdom",+447503549924,Beauty salon,5,
Design Dental Clinic,,"122 Glenthorne Rd, London W6 0LP, United Kingdom",+447815697956,Zahnklinik,5,
DestinationSkin,http://www.destinationskin.com/our-clinics/new-kings-road/,"291 New Kings Rd, London SW6 4RE, United Kingdom",+442070680760,Dermatologist,4.5,
Devi Clinic Of Integrated Medicine,http://www.deviclinic.lk/index.php?p=student-contact-us,"56 Westrow Gardens, Ilford IG3 9NF, United Kingdom",+447795288365,Acupuncture clinic,5,
Devonshire Dermatology,http://devonshiredermatology.co.uk/,"27 Devonshire Pl, London W1G 6JF, United Kingdom",+442038313881,Dermatologist,4.9,
Dheergayush Wellness Clinic,,"67 Lee High Rd, London SE13 5NS, United Kingdom",+447949082691,,,
DHI London,https://dhiglobal.com/,"43 New Cavendish St, London W1G 9TH, United Kingdom",+442074862774,Clínica de trasplante capilar,4.7,
Diamond Skin Clinic - Knightsbridge,https://www.dslclinic.com/,"20 Beauchamp Pl, London SW3 1NQ, United Kingdom",+442080040277,Skin care clinic,4.4,
DIAMOND SKIN IV DRIP VITAMIN LOUNGE,,"High Rd, Wembley HA9 6AS، United Kingdom",+442080040277,,5,
Diamond Skin Laser Clinic,https://dslclinic.com/,"348 High Rd, Wembley HA9 6AZ, United Kingdom",+442080040277,Dermatologist,4.5,
Diane Timewell Acupuncture,http://www.dianetimewell.co.uk/,"Primrose Heal Clinic NW1, 14 St George's Mews, London NW1 8XE, United Kingdom",+447939533239,Acupuncture clinic,5,
Diane Timewell Acupuncture,http://www.dianetimewell.co.uk/,"Fleet Street Clinic EC4, 29 Fleet St, London EC4Y 1AA, United Kingdom",+447939533239,Clínica de acupuntura,5,
Dias Clinic,https://widget.treatwell.co.uk/place/414314/menu/,"3B Wellington Ter, London W2 4LW, United Kingdom",+447862497077,Specialized clinic,4.9,
Dickens Yard Dental Ealing,http://dickensyarddental.com/,"4 Dickens Yard, London W5 2TD, United Kingdom",+442080663055,Dental clinic,4.9,
Dietitian Fit - Nutritionist & Dietitian,http://www.dietitianfit.co.uk/,"medical centre, Murakami, 7 Craven Park Rd, London NW10 8SE، United Kingdom",+442081686887,,5,
Dietitian Fit - Nutritionist & Dietitian,http://www.dietitianfit.co.uk/,"Kempson Rd, London SW6 4PU, United Kingdom",+442081686887,Nutritionist,5,
Dietitian Fit - Nutritionist & Dietitians,http://www.dietitianfit.co.uk/,"17 Cavendish Square, London W1G 0PH, United Kingdom",02081686887,Nutritionist,5,
DigiSmile Group Dental Clinic,https://www.digismilegroup.co.uk/,"92 Essex Rd, London N1 8LU، United Kingdom",+447521881938,Dental clinic,5,
Dimple Amani,http://dimple-amani.com/,"12 Beauchamp Pl, London SW3 1NQ, United Kingdom",+447404377829,Wellness center,4.4,
DINA clinic,http://www.dinamed.co.uk/,"2 Friars Stile Rd, Richmond TW10 6NE, United Kingdom",+447460682548,Clínica de acupuntura,,
Direct Dental | Clapham Dentist,https://www.directdental.co.uk/,"64 Wingate Square, London SW4 0AF, United Kingdom",+442080819811,Dental clinic,5,
Direct Dental | Wandsworth Dentist,https://www.directdental.co.uk/wandsworth-dentist/,"63-65 Garratt Ln, London SW18 4GR, United Kingdom",+442080909022,Diş Kliniği,5,
"Divine Recovery | Mental Health Care Provider in Croydon, CR2 8RB | NHS Community Mental Health Care Services",https://www.divinerecovery.co.uk/,"52, 215 Addington Rd, South Croydon CR2 8RB, United Kingdom",+442086513755,Mental health service,,
DJN Physios,http://djnphysioslondon.co.uk/,"106 Fenchurch St, London EC3M 5JE, United Kingdom",+442074883545,Phòng khám vật lý trị liệu,5,
DMC Aesthetics,https://dmcaesthetics.com/,"19 Beauchamp Pl, London SW3 1NQ, United Kingdom",02072250777,Clínica dermatológica,4.9,
Dmc Community Dermatology Service,,"114 High Rd, London E18 2QS, United Kingdom",,Skin care clinic,1.8,
Docklands Dental House,https://docklandsdentalhouse.co.uk/,"51, 53 Barking Rd, London E16 4HB, United Kingdom",+442075111234,Dental clinic,4.5,
Docklands Osteopathy Clinic,http://www.docklandsosteopathyclinic.co.uk/,"Davenport House, 16 Pepper St, London E14 9RP, United Kingdom",+442075109545,Bác sĩ nắn xương,4.8,
DocTap Private GP,https://doctap.co.uk/,"Lower Ground Floor, 14 Austin Friars, Liverpool St, London EC2N 2HE, United Kingdom",+442071833254,General practitioner,4.7,
DocTap Private GP,https://doctap.co.uk/,"31 Union St, London SE1 1SD, United Kingdom",+442071833254,General practitioner,4.6,
DocTap Private GP,https://doctap.co.uk/,"97-99 King St, London W6 9JG، United Kingdom",+442071833254,General practitioner,4.8,
DocTap Private GP,https://doctap.co.uk/,"1st Floor, Kings Cross &, 20 Flaxman Terrace, Euston Rd., London WC1H 9AT, United Kingdom",+442071833254,General practitioner,4.4,
DocTap Private GP,https://doctap.co.uk/,"Light Centre, 151 Clapham High St, London SW4 7SS, United Kingdom",+442071833254,General practitioner,4.6,
DocTap Private GP,https://doctap.co.uk/,"Keencare Pharmacy & Travel Clinic, 6 Lower Belgrave St, London SW1W 0LJ, United Kingdom",+442071833254,General practitioner,4.7,
DocTap Private GP,https://doctap.co.uk/,"Beatty House, Suite 2 Admirals Way, Canary Wharf Estate, London E14 9UF, United Kingdom",+442071833254,General practitioner,4.7,
DocTap Private GP,https://doctap.co.uk/,"John Bell & Croyden, 50-54 Wigmore St, Bond St, London W1U 2AU, United Kingdom",+442071833254,General practitioner,4,
DocTap Private GP,https://www.doctap.co.uk/,"Green Light Pharmacy, 27-29 Winchester Rd, Belsize Park, London NW3 3NR, United Kingdom",+442071833254,Médecin généraliste,5,
DocTap Private GP,https://doctap.co.uk/,"Calder MedSpa, 55-57 Notting Hill Gate, London W11 3JS, United Kingdom",+442071833254,General practitioner,3.7,
doctor,,"10 Bennett's Castle Ln, Dagenham RM8 3XU, United Kingdom",,Arzt,1,
Doctor,https://www.slimmingdoctor.co.uk/,"249A Station Rd, Harrow HA1 2TB, United Kingdom",+442086173850,Weight loss service,5,
Doctor Joshua Westbury,http://www.doctorjoshuawestbury.com/,"75 Station Passage, London E18 1JL, United Kingdom",+447798871213,Psychiatrist,5,
Doctor K Weight Loss,https://www.doctorkweightloss.com/,"76 Harley St, London W1G 7HH, United Kingdom",+442070990455,Weight loss service,5,
Doctor Kavena,https://www.doctorkavena.com/,"15, 19 Church Rd, Stanmore HA7 4AR, United Kingdom",+447877390518,Skin care clinic,5,
Doctor Today,http://www.doctortoday.co.uk/,"Doctor Today, 182 Finchley Rd, London NW3 6BP, United Kingdom",+442074331444,Tıp Merkezi,4.7,
DoctorAna Solutions,http://www.doctoranasolutions.com/,"36-42 Kings Road Suite 12 and 13, London SW3 4UD, United Kingdom",+442072252202,Psychologist,5,
Doctorcall - Private GP Home Visits,http://doctorcall.co.uk/,"47 Nottingham Pl, London W1U 5LZ, United Kingdom",+443442570345,Bác sĩ đa khoa,4.3,
DOCTORI ROMANI IN LONDRA / FIZIOTERAPIE/ RECUPERARE MEDICALA,http://www.physioraluca.co.uk/,"44 Broadway, London E15 1XE, United Kingdom",+447469994900,Physical therapist,5,
Doctors 4 You,http://www.doctors4you.co/,"445 Lordship Ln, London N22 5DJ، United Kingdom",+442032401028,,4.2,
Donald Winnicott Centre,https://www.elft.nhs.uk/,"Coate St, London E2 9AG, United Kingdom",+442085102900,Mental Hospital,2,
Done in Notting Hill,https://www.instagram.com/doneinnottinghill?igsh=a3h4c2wwczh1aWI0&utm_source=qr,"Notting Hill Gate, London W11 4PR, United Kingdom",,Cơ sở chăm sóc da,5,
Donnelly Dental Surgery,,"139 Well St, London E9 7LJ, United Kingdom",+442089859828,Dental clinic,3.9,
Dora Beauty Clinic,https://www.dorabeauty.co.uk/,"2A Little Park Gardens, Enfield EN2 6PD, United Kingdom",+442034172116,Beauty Parlour,4.9,
Dorottya Szuk Personal Consultancy,http://www.dorottyaszuk.com/,"76a Battersea Rise, London SW11 1EH, United Kingdom",+447378170933,Psychotherapist,5,
DP Sports Performance & Injury Clinic - Mitcham,https://www.dpsportsclinic.co.uk/,"Unit 14, DP Sports Performance & Injury Clinic, Menin Works, Mitcham CR4 3HG، United Kingdom",02083942644,Sporttraumatológiai klinika,4.8,
Dr & Health Acupuncture Clinic,https://sites.google.com/site/drandhealth/,"637 Fulham Rd., London SW6 5UQ, United Kingdom",+442073717773,Acupuncture clinic,4.9,
Dr (TCM) Angelo D'Alberto - Acupuncture Bexley,http://www.angelodalberto.com/,"Therapy Rooms, 45 Bexley High St, Bexley DA5 1AB, United Kingdom",+447900802087,Acupuncture clinic,5,
Dr (TCM) Angelo D'Alberto - Acupuncture London,http://www.acupuncture-london.co.uk/,"City and Soul, Acupuncture, 1 King's Arms Yard, London EC2R 7AF, United Kingdom",+447900802087,Clínica de acupuntura,5,
"Dr (TCM) Attilio D'Alberto - Twickenham, Richmond Practice",https://www.attiliodalberto.com/acupuncture-clinic/twickenham-richmond.php,"First Floor, 60 King St, Twickenham TW1 3SH, United Kingdom",+447786198900,Fertility clinic,5,
Dr A Darmasseelane,http://www.mawneymedicalcentre.nhs.uk/,"7 St Edwards Way, Romford RM1 3DQ, United Kingdom",+448443878587,Médico,4,
Dr A Fries - Lewisham Dental Practice,http://www.lewishamdental.co.uk/,"Lee High Rd, London SE13 5LQ, United Kingdom",+442088523000,Dental clinic,1,
Dr A Gupta - Dr Mf Haq & Partners,,"Abbey Medical Centre, 1 Harpour Rd, Dagenham, Barking IG11 8RJ, United Kingdom",+442080908106,Bác sĩ,5,
Dr A Karim - Queenswood Medical Practice,,"1, Queenswood Medical Practice, 151 Park Rd, London N8 8JD، United Kingdom",+442030742402,,5,
Dr Aadarsh Shah,https://www.drashah.com/,"17-19 View Rd, London N6 4DJ, United Kingdom",+442045748695,Dermatologist,5,
Dr Aaron Hughes,https://draaronhughes.com/,"52 Moxon St, Barnet EN5 5TS, United Kingdom",+442033931077,Dermatologist,5,
Dr Abigail Miranda,http://www.drmiranda.co.uk/,"Harrow HA1 1NS, United Kingdom",+447926954025,Eğitim Danışmanı,,
Dr Aditi Desai - Centre for non-CPAP Therapies,https://www.aditidesai.co.uk/,"The Shard, 32 St Thomas St, London SE1 9BS, United Kingdom",+442072052234,Dentist,4.4,
Dr Aditi Desai - Global Sleep Solutions,http://www.aditidesai.co.uk/,"Specialist Care Outpatients, 77 Wimpole Street RBHH, London W1G 9RU, United Kingdom",+447930415525,Health consultant,5,
Dr Alasdair Mace,http://www.ent.uk.com/,"109 Harley St, London W1G 6AN, United Kingdom",+442076314448,Physician,5,
Dr Alberto Pertusa Consultant Psychiatrist,https://psychiatristlondon.co.uk/,"55 Harley St, London W1G 8QR, United Kingdom",+447552131767,Psychiatrist,4.6,
"Dr Alexander Jayaratnam, MBBS, BSc, MRCGP",http://www.lincolnroadmedicalpractice.nhs.uk/,"Lincoln Rd, Enfield EN1 1LJ",02083678989,Arzt,,
Dr Alison Lennox,https://www.dralisonlennox.com/,"34 Great Titchfield St., London W1W 8BQ, United Kingdom",+442045110444,Psichiatra,5,
Dr Alix Daniel Private GP Services,http://www.dralixdanielprivategp.com/,"10 Harley St, London W1G 9PF, United Kingdom",+442039247990,Doctor,5,
"Dr Amal Hassan, Sports & Exercise Medicine Consultant",https://www.doctify.com/uk/specialist/amal-hassan,"Institute of Sport, Exercise and Health (ISEH, 170 Tottenham Ct Rd, London W1T 7HA, United Kingdom",+442073747280,Sports medicine physician,5,
Dr Amanda Penny at The Skin Pod,https://www.dramandapenny.co.uk/,"25 Trafalgar Rd, Twickenham TW2 5EJ, United Kingdom",+442036339906,Doctor,5,
